label,video_name,frame_id,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
Alapadmam,2.Alapadmam.mp4,10,0.4292403757572174,0.7134881615638733,4.851463017985225e-07,0.4071032404899597,0.6036746501922607,-0.03089446946978569,0.4063720107078552,0.49086683988571167,-0.05127175152301788,0.3963131308555603,0.39270544052124023,-0.06876404583454132,0.37892085313796997,0.3288723826408386,-0.09030938893556595,0.5272105932235718,0.43816155195236206,-0.036364439874887466,0.5612925887107849,0.33343732357025146,-0.04917052388191223,0.5871255993843079,0.27010688185691833,-0.06263361871242523,0.605167806148529,0.22483029961585999,-0.07359093427658081,0.5620480179786682,0.499662309885025,-0.035028669983148575,0.6240951418876648,0.44372421503067017,-0.03216869756579399,0.6618340611457825,0.412142813205719,-0.03572702780365944,0.6940990686416626,0.3823087513446808,-0.04173261672258377,0.5716075301170349,0.5791540145874023,-0.03703702241182327,0.639166533946991,0.5736812949180603,-0.04389664903283119,0.6888204216957092,0.5620666146278381,-0.06672006100416183,0.7353253960609436,0.5481662750244141,-0.08825638890266418,0.5576653480529785,0.6568635106086731,-0.04093211889266968,0.5655736923217773,0.6834279894828796,-0.060058966279029846,0.5484082698822021,0.6981112360954285,-0.07176898419857025,0.5345312356948853,0.7164208889007568,-0.0809815302491188
Alapadmam,2.Alapadmam.mp4,11,0.4320826530456543,0.705196738243103,5.279883907860494e-07,0.41433823108673096,0.5896846652030945,-0.030133020132780075,0.4195680320262909,0.476500928401947,-0.051524411886930466,0.4131959080696106,0.3792698383331299,-0.06989003717899323,0.40070241689682007,0.3146502673625946,-0.09271631389856339,0.537314236164093,0.4407731890678406,-0.04080726578831673,0.5769152641296387,0.3403879702091217,-0.05394037812948227,0.6051939129829407,0.2782118022441864,-0.06792017072439194,0.6264680027961731,0.23258492350578308,-0.07950983941555023,0.5690416097640991,0.5104100108146667,-0.03978874906897545,0.6357511878013611,0.46751904487609863,-0.03866558149456978,0.6781533360481262,0.4468371570110321,-0.044694166630506516,0.7151764631271362,0.4287821054458618,-0.05284051224589348,0.574958860874176,0.5922865867614746,-0.04139765724539757,0.6463790535926819,0.5804811120033264,-0.04964936897158623,0.6984138488769531,0.562561571598053,-0.07422401756048203,0.7478575110435486,0.548575758934021,-0.09701558947563171,0.5598316192626953,0.671625018119812,-0.04442983493208885,0.5709158778190613,0.6871298551559448,-0.06192024052143097,0.5579420924186707,0.6875830888748169,-0.07309893518686295,0.5480172038078308,0.6943514943122864,-0.08262930065393448
Alapadmam,2.Alapadmam.mp4,12,0.4385905861854553,0.697670578956604,6.08190191542235e-07,0.4249184727668762,0.582032322883606,-0.026522135362029076,0.43353140354156494,0.47075068950653076,-0.04584941640496254,0.428811252117157,0.37700849771499634,-0.06350813806056976,0.4186578392982483,0.3120519816875458,-0.08529964834451675,0.5529166460037231,0.44568943977355957,-0.033457208424806595,0.5945525169372559,0.35471993684768677,-0.04547475650906563,0.6223968863487244,0.3018014132976532,-0.05760988965630531,0.6416258811950684,0.26406365633010864,-0.06693325191736221,0.5823742747306824,0.5190659165382385,-0.03478194400668144,0.651766836643219,0.4953893721103668,-0.031872496008872986,0.6988213062286377,0.4844593107700348,-0.035167574882507324,0.7398726940155029,0.4756697416305542,-0.04029795899987221,0.5856969356536865,0.6004768013954163,-0.039396632462739944,0.6537153124809265,0.5875566005706787,-0.04738033935427666,0.703941822052002,0.5675894021987915,-0.07163375616073608,0.7510446310043335,0.5543901324272156,-0.09297611564397812,0.5680263638496399,0.6785141825675964,-0.04537193477153778,0.5734197497367859,0.6970781087875366,-0.06296805292367935,0.5601615309715271,0.6955462694168091,-0.07513361424207687,0.5506038665771484,0.70079505443573,-0.08455134183168411
Alapadmam,2.Alapadmam.mp4,13,0.4468417167663574,0.7030447125434875,7.119123210941325e-07,0.434515118598938,0.583148717880249,-0.03573400154709816,0.4442303776741028,0.464216023683548,-0.060352422297000885,0.443891704082489,0.36601722240448,-0.08098268508911133,0.43525782227516174,0.3011341392993927,-0.10551680624485016,0.5646212100982666,0.45554590225219727,-0.04960120841860771,0.6095302700996399,0.3662710189819336,-0.06557755917310715,0.6416997909545898,0.3152884244918823,-0.07897017151117325,0.6646351218223572,0.28314274549484253,-0.0891624316573143,0.5943223834037781,0.534213125705719,-0.04548559710383415,0.6657107472419739,0.5234903693199158,-0.05003635212779045,0.7147343754768372,0.5225558876991272,-0.055028337985277176,0.7588539123535156,0.5226192474365234,-0.06033202260732651,0.5981056690216064,0.614625871181488,-0.04429134726524353,0.6636058688163757,0.6140619516372681,-0.055651333183050156,0.7101381421089172,0.5973642468452454,-0.07753001153469086,0.7552361488342285,0.5905731320381165,-0.09619014710187912,0.5814603567123413,0.688347578048706,-0.045156437903642654,0.5854249000549316,0.6922570466995239,-0.06512276828289032,0.572665810585022,0.6772136688232422,-0.0773652046918869,0.5656167268753052,0.6773117780685425,-0.08579979836940765
Alapadmam,2.Alapadmam.mp4,14,0.4574635922908783,0.6966590881347656,6.23480389094766e-07,0.45242583751678467,0.5812017917633057,-0.023322349414229393,0.46543124318122864,0.4701603353023529,-0.0421869233250618,0.46509820222854614,0.37086915969848633,-0.060089703649282455,0.4570069909095764,0.3020876348018646,-0.08238234370946884,0.5807626843452454,0.46822547912597656,-0.032703254371881485,0.6260212659835815,0.3837463855743408,-0.04442654922604561,0.6580191254615784,0.33493542671203613,-0.056415677070617676,0.6806415319442749,0.3028716444969177,-0.06691398471593857,0.6067991852760315,0.5490816235542297,-0.03625287115573883,0.6754059791564941,0.5330060720443726,-0.03737978637218475,0.7214412093162537,0.5301331877708435,-0.04323691874742508,0.7607212662696838,0.5303357243537903,-0.050788071006536484,0.605556845664978,0.6290352940559387,-0.042430438101291656,0.6754447817802429,0.6312958002090454,-0.05407578498125076,0.7206240892410278,0.6238609552383423,-0.07815252989530563,0.7618389129638672,0.6221929788589478,-0.09920075535774231,0.5834593772888184,0.7002366185188293,-0.04939102753996849,0.5929660201072693,0.7182327508926392,-0.07159620523452759,0.5853405594825745,0.7177414894104004,-0.08610576391220093,0.5791417360305786,0.722795307636261,-0.09675046056509018
Alapadmam,2.Alapadmam.mp4,15,0.46546781063079834,0.6980035901069641,4.3124506987624045e-07,0.4623642861843109,0.5832986831665039,-0.017998265102505684,0.482619047164917,0.4745022654533386,-0.03050340712070465,0.4840962290763855,0.3740151524543762,-0.04262675344944,0.47590044140815735,0.304875910282135,-0.05903903394937515,0.5987898111343384,0.48488011956214905,-0.020185593515634537,0.644721269607544,0.40346014499664307,-0.029766231775283813,0.6732739806175232,0.35591447353363037,-0.040564872324466705,0.6925531029701233,0.3232352137565613,-0.049525726586580276,0.6227795481681824,0.5587775111198425,-0.024164648726582527,0.6895220279693604,0.5347075462341309,-0.02057597041130066,0.7297507524490356,0.5210483074188232,-0.024221185594797134,0.7626572847366333,0.5125067830085754,-0.03007781133055687,0.6196581125259399,0.6349464058876038,-0.03096688538789749,0.6885951161384583,0.6574141979217529,-0.03832019865512848,0.7380467653274536,0.6630592346191406,-0.061376914381980896,0.7823890447616577,0.6699546575546265,-0.08227898180484772,0.5951517820358276,0.6989245414733887,-0.03834031894803047,0.5961577892303467,0.7299267649650574,-0.05725418031215668,0.5834508538246155,0.7334380149841309,-0.07057362049818039,0.5737656354904175,0.740015983581543,-0.08077686280012131
Alapadmam,2.Alapadmam.mp4,16,0.4715615510940552,0.6995116472244263,5.401075782174303e-07,0.47245025634765625,0.5835778713226318,-0.01665661111474037,0.4952605962753296,0.4739266037940979,-0.028933044523000717,0.4995463192462921,0.37521684169769287,-0.04152405261993408,0.49577778577804565,0.30390021204948425,-0.057867664843797684,0.6137621998786926,0.4950171411037445,-0.017323728650808334,0.6615638136863708,0.4243583083152771,-0.02399599924683571,0.6903724670410156,0.385237455368042,-0.03194621950387955,0.7100633382797241,0.3564973473548889,-0.0390658937394619,0.6350122690200806,0.574126124382019,-0.022695936262607574,0.7034322023391724,0.571406900882721,-0.016857009381055832,0.747511625289917,0.5733121037483215,-0.01781492866575718,0.7834507822990417,0.5775169134140015,-0.02176336757838726,0.6282646059989929,0.649545431137085,-0.03127245232462883,0.6952245235443115,0.6654497385025024,-0.03709046542644501,0.7420681118965149,0.6651347875595093,-0.058551423251628876,0.7842510938644409,0.6671846508979797,-0.07813108712434769,0.6009678244590759,0.714099645614624,-0.04064180329442024,0.6034968495368958,0.7500343918800354,-0.056697141379117966,0.5957986116409302,0.7515974640846252,-0.06977275013923645,0.5914942026138306,0.753388524055481,-0.08030227571725845
Alapadmam,2.Alapadmam.mp4,17,0.4796292185783386,0.7054116129875183,7.889358357715537e-07,0.4849191904067993,0.5842738747596741,-0.01708270236849785,0.5105292797088623,0.47327691316604614,-0.03155214712023735,0.5163474082946777,0.3760348856449127,-0.046525295823812485,0.5123757123947144,0.3054865002632141,-0.06460807472467422,0.6277685165405273,0.510053813457489,-0.0208769291639328,0.677360475063324,0.44373050332069397,-0.027118248865008354,0.7087405920028687,0.41002702713012695,-0.03444976359605789,0.7327536940574646,0.38642942905426025,-0.041521694511175156,0.6465057134628296,0.5950753688812256,-0.025940539315342903,0.715185284614563,0.6246393918991089,-0.023416666314005852,0.7651276588439941,0.6525814533233643,-0.026524469256401062,0.8081421256065369,0.676399827003479,-0.031469397246837616,0.6377021670341492,0.6680172681808472,-0.03354525938630104,0.6983332633972168,0.6764213442802429,-0.0404549241065979,0.742273211479187,0.667802631855011,-0.06155412644147873,0.7817820906639099,0.6677989959716797,-0.07983596622943878,0.6095454096794128,0.7265945076942444,-0.04200248420238495,0.6144951581954956,0.7458609342575073,-0.05705028027296066,0.6077202558517456,0.7302722930908203,-0.06904156506061554,0.6046097874641418,0.7219102382659912,-0.07844869047403336
Alapadmam,2.Alapadmam.mp4,18,0.48799774050712585,0.6939310431480408,6.426827212635544e-07,0.4958556890487671,0.5720199942588806,-0.014475110918283463,0.5240597724914551,0.46862125396728516,-0.026910915970802307,0.5302555561065674,0.37662404775619507,-0.04015416279435158,0.5251197218894958,0.30832669138908386,-0.0572953075170517,0.6373074054718018,0.5150444507598877,-0.016736291348934174,0.6873791217803955,0.4596545994281769,-0.023586537688970566,0.7196069359779358,0.43034476041793823,-0.031496308743953705,0.7430697083473206,0.41012823581695557,-0.03919149562716484,0.6542106866836548,0.5978500843048096,-0.024454938247799873,0.7254208922386169,0.6175428628921509,-0.021731294691562653,0.773757815361023,0.6352286338806152,-0.025137146934866905,0.8127999305725098,0.6507803797721863,-0.030448198318481445,0.6434223651885986,0.6719568967819214,-0.035041484981775284,0.7093660831451416,0.7017064094543457,-0.043015461415052414,0.7568200826644897,0.7066521644592285,-0.06535737216472626,0.7979849576950073,0.7144153714179993,-0.08499722182750702,0.6119143962860107,0.7333428859710693,-0.046157125383615494,0.6129621267318726,0.7642307281494141,-0.06297648698091507,0.6059219837188721,0.7472277879714966,-0.07639392465353012,0.6022176146507263,0.7310547828674316,-0.08725340664386749
Alapadmam,2.Alapadmam.mp4,19,0.49525725841522217,0.6910387277603149,5.258722808321181e-07,0.5054961442947388,0.5704197287559509,-0.014475916512310505,0.536698579788208,0.47162187099456787,-0.024237528443336487,0.5454732179641724,0.38181278109550476,-0.03400493040680885,0.5415791273117065,0.3163447082042694,-0.04751849174499512,0.6463685631752014,0.523321807384491,-0.013422198593616486,0.6952773928642273,0.4694274663925171,-0.0203938577324152,0.7260934710502625,0.4386458992958069,-0.029049688950181007,0.7480104565620422,0.4178699851036072,-0.036699116230010986,0.661286473274231,0.6067368984222412,-0.019827479496598244,0.7302305698394775,0.6255836486816406,-0.01520466711372137,0.7758362293243408,0.6405657529830933,-0.017678383737802505,0.8120203018188477,0.654603898525238,-0.022518152371048927,0.6494259834289551,0.6790924668312073,-0.029486488550901413,0.7142252922058105,0.7260828018188477,-0.036208536475896835,0.7605986595153809,0.7459235191345215,-0.05807630717754364,0.8013448715209961,0.7644034624099731,-0.07751543074846268,0.6178271174430847,0.7361024618148804,-0.03967810049653053,0.6194037795066833,0.7754143476486206,-0.05697048455476761,0.6086113452911377,0.7665596604347229,-0.07001757621765137,0.6005550622940063,0.7569003105163574,-0.08033766597509384
Alapadmam,2.Alapadmam.mp4,20,0.498734712600708,0.6871267557144165,4.883154360868502e-07,0.5114636421203613,0.5687995553016663,-0.015622897073626518,0.5451057553291321,0.47017747163772583,-0.02369171380996704,0.556771457195282,0.3797594904899597,-0.03141411393880844,0.5527920722961426,0.3161190450191498,-0.042328160256147385,0.6527859568595886,0.52939772605896,-0.009081068448722363,0.7008086442947388,0.48278218507766724,-0.01283940952271223,0.7317718863487244,0.4592097997665405,-0.019192107021808624,0.7536061406135559,0.4435362219810486,-0.02557959035038948,0.6674401760101318,0.6093905568122864,-0.014002361334860325,0.7343440055847168,0.6234776377677917,-0.006870855111628771,0.7772179841995239,0.6359090209007263,-0.005662711337208748,0.8090775609016418,0.647647500038147,-0.007384023163467646,0.6551114916801453,0.6820076107978821,-0.02286321297287941,0.7172974944114685,0.7284094095230103,-0.027642956003546715,0.7627646327018738,0.7485941648483276,-0.04664300009608269,0.801875114440918,0.769593358039856,-0.06358333677053452,0.6238811612129211,0.7391570210456848,-0.032708387821912766,0.6247148513793945,0.7754552960395813,-0.04845096543431282,0.6154413223266602,0.7697449922561646,-0.060630667954683304,0.6086717247962952,0.7678002715110779,-0.0700221136212349
Alapadmam,2.Alapadmam.mp4,21,0.4990623891353607,0.6775525212287903,4.0578771631771815e-07,0.5123775005340576,0.5613052845001221,-0.01099441573023796,0.5490511059761047,0.46679624915122986,-0.01665925607085228,0.561671793460846,0.3774850070476532,-0.02359158918261528,0.5587272047996521,0.3115573227405548,-0.03346257284283638,0.6532624959945679,0.5270875096321106,0.0016306884353980422,0.6970474720001221,0.48317229747772217,0.001550008892081678,0.7238599061965942,0.46153518557548523,-0.002758715068921447,0.7436407208442688,0.44544485211372375,-0.008389683440327644,0.6701163053512573,0.6038411855697632,-0.006520487368106842,0.7338733077049255,0.6142649054527283,0.005386578384786844,0.7720580101013184,0.6260522603988647,0.010931715369224548,0.799017071723938,0.6344077587127686,0.011994753032922745,0.6600605249404907,0.6745837330818176,-0.019271284341812134,0.7223344445228577,0.714326024055481,-0.021905360743403435,0.7651612162590027,0.7381736636161804,-0.037454888224601746,0.8020873069763184,0.759414792060852,-0.0521562360227108,0.6314685344696045,0.7327466011047363,-0.03315644711256027,0.6319093108177185,0.7695904970169067,-0.049007102847099304,0.6208984851837158,0.7658756375312805,-0.06024415045976639,0.6119382977485657,0.7615541815757751,-0.06883599609136581
